,Sample,Date,Time,Counted.by.,Site,Weather,DO..mg.L.,Saturation....,Temperature..â..C.,Volume.Filtered..ml.,Frames.counted,Volume.counted,Species,Classification,Cells.Counted,Cells.L
3652,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Navicula sp.,Diatom,1,58.82352941
3916,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Octactis sp.,Dictyochophyceae,7,411.7647059
4021,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Prorocentrum gracile,Dinoflagellate,1,58.82352941
4041,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Prorocentrum lima,Dinoflagellate,1,58.82352941
4389,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Protoperidinium brevipes,Dinoflagellate,1,58.82352941
5245,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Protoperidinium divergens,Dinoflagellate,3,176.4705882
5307,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Protoperidinium steinii,Dinoflagellate,4,235.2941176
5407,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Pseudo-nitzschia,Diatom,5,294.1176471
5822,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Rhizosolenia sp.,Diatom,4,235.2941176
5885,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Scrippsiella,Dinoflagellate,4,235.2941176
5974,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Skeletonema costatum,Diatom,8,470.5882353
5997,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Stephanopyxis,Diatom,2,117.6470588
6088,1353,2020/01/14,08:00,Kabelo,Primary sump,,NA,NA,17,NA,85,NA,Thalassiosira sp,Diatom,20,1176.470588
769,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Ceratium furca,Dinoflagellate,26,1477.272727
1181,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Ceratium fusus,Dinoflagellate,2,113.6363636
1323,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Chaetoceros similis,Diatom,56,3181.818182
1750,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Coscinodiscus,Diatom,8,454.5454545
3649,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Navicula sp.,Diatom,5,284.0909091
3819,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Noctiluca sp.,Dinoflagellate,1,56.81818182
4373,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Protoperidinium bipes,Dinoflagellate,9,511.3636364
4412,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Protoperidinium claudicans,Dinoflagellate,1,56.81818182
4807,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Protoperidinium conicum,Dinoflagellate,9,511.3636364
5588,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Pseudo-nitzschia australis,Diatom,1,56.81818182
5819,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Rhizosolenia sp.,Diatom,2,113.6363636
6136,1347,2020/01/06,07:50,Justin,Primary sump,,9.8,105.9,18.6,NA,88,NA,Triceratium sp.,Diatom,11,625
164,NA,2018/02/01,14:00,Nuette,Primary sump,Sunny,,NA,NA,5000,90,0.09,Centric Diatoms,Various,11,24.44444444
359,NA,2018/02/01,14:00,Nuette,Primary sump,Sunny,,NA,NA,5000,90,0.09,Ceratium furca,Dinoflagellate,14,31.11111111
915,NA,2018/02/01,14:00,Nuette,Primary sump,Sunny,,NA,NA,5000,90,0.09,Ceratium fusus,Dinoflagellate,48,106.6666667
1251,NA,2018/02/01,14:00,Nuette,Primary sump,Sunny,,NA,NA,5000,90,0.09,Ceratium tripos,Dinoflagellate,1,2.222222222
1452,NA,2018/02/01,14:00,Nuette,Primary sump,Sunny,,NA,NA,5000,90,0.09,Chaetoceros sp.,Diatom,54,120
2448,NA,2018/02/01,14:00,Nuette,Primary sump,Sunny,,NA,NA,5000,90,0.09,Gonyaulax polygramma,Dinoflagellate,1,2.222222222
4528,NA,2018/02/01,14:00,Nuette,Primary sump,Sunny,,NA,NA,5000,90,0.09,Protoperidinium conicum,Dinoflagellate,12,26.66666667
5976,NA,2018/02/01,14:00,Nuette,Primary sump,Sunny,,NA,NA,5000,90,0.09,Skeletonema sp.,Diatom,20,44.44444444
5,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Alexandrium catanella,Dinoflagellate,1,50
22,1363,2020/01/27,16:05,Kabelo,Primary sump,,NA,NA,14,NA,100,NA,All Species,Various,755,37750
24,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Amphidinium carterae,Dinoflagellate,1,50
32,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Amylax triacantha,Dinoflagellate,1,50
37,1243,2019/08/23,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Asterionellopsis glacialis,Diatom,1,10
45,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Asterionellopsis glacialis,Diatom,1,50
67,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Asterionellopsis glacialis,Diatom,2,100
89,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Bacillaria paxillifera,Diatom,2,100
113,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Bacillaria sp.,Diatom,4,40
114,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Bacillaria sp.,Diatom,1,50
144,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Bacillaria sp.,Diatom,1,50
156,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Boreadium pisiforme,Dinoflagellate,2,100
723,1252,2019/09/04,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Ceratium furca,Dinoflagellate,1,50
741,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Ceratium furca,Dinoflagellate,1,50
742,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Ceratium furca,Dinoflagellate,1,50
744,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Ceratium furca,Dinoflagellate,2,100
781,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Ceratium furca,Dinoflagellate,4,200
784,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Ceratium furca,Dinoflagellate,2,100
1186,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Ceratium fusus,Dinoflagellate,9,450
1309,1243,2019/08/23,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Ceratium tripos,Dinoflagellate,1,10
1620,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Chaetoceros sp.,Diatom,41,410
1622,1243,2019/08/23,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Chaetoceros sp.,Diatom,26,260
1624,1245,2019/08/27,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Chaetoceros sp.,Diatom,123,1230
1631,1252,2019/09/04,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Chaetoceros sp.,Diatom,4,200
1635,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Chaetoceros sp.,Diatom,14,700
1658,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Chaetoceros sp.,Diatom,3,150
1659,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Chaetoceros sp.,Diatom,9,450
1660,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Chaetoceros sp.,Diatom,6,300
1662,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Chaetoceros sp.,Diatom,4,200
1665,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Chaetoceros sp.,Diatom,8,400
1713,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Chaetoceros sp.,Diatom,277,13850
1716,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Chaetoceros sp.,Diatom,242,12100
1749,1245,2019/08/27,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Coscinodiscus,Diatom,60,600
1764,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Coscinodiscus,Diatom,94,4700
1868,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Coscinodiscus granii,Diatom,93,930
1870,1243,2019/08/23,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Coscinodiscus granii,Diatom,93,930
1876,1252,2019/09/04,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Coscinodiscus granii,Diatom,13,650
1880,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Coscinodiscus granii,Diatom,11,550
1899,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Coscinodiscus granii,Diatom,10,500
1900,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Coscinodiscus granii,Diatom,9,450
1901,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Coscinodiscus granii,Diatom,15,750
1903,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Coscinodiscus granii,Diatom,10,500
1906,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Coscinodiscus granii,Diatom,7,350
1958,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Coscinodiscus granii,Diatom,63,3150
1964,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Cylindrotheca closterium,Diatom,1,50
1965,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Cylindrotheca closterium,Diatom,1,50
1973,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Cylindrotheca closterium,Diatom,5,250
2018,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Cyst,Various,1,50
2033,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Dictyocha Sp.,Dictyochophyceae,3,30
2034,1243,2019/08/23,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Dictyocha Sp.,Dictyochophyceae,4,40
2036,1245,2019/08/27,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Dictyocha Sp.,Dictyochophyceae,4,40
2041,1252,2019/09/04,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Dictyocha Sp.,Dictyochophyceae,4,200
2045,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Dictyocha Sp.,Dictyochophyceae,1,50
2056,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Dictyocha Sp.,Dictyochophyceae,1,50
2057,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Dictyocha Sp.,Dictyochophyceae,1,50
2071,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Dictyocha Sp.,Dictyochophyceae,1,50
2073,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Dictyocha Sp.,Dictyochophyceae,8,400
2138,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Dinophysis acuminata,Dinoflagellate,1,50
2139,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Dinophysis acuminata,Dinoflagellate,1,50
2140,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Dinophysis acuminata,Dinoflagellate,2,100
2159,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Dinophysis acuminata,Dinoflagellate,1,50
2289,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Ditylum bright-welli,Diatom,37,370
2291,1243,2019/08/23,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Ditylum bright-welli,Diatom,19,190
2293,1245,2019/08/27,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Ditylum bright-welli,Diatom,41,410
2300,1252,2019/09/04,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Ditylum bright-welli,Diatom,1,50
2304,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Ditylum bright-welli,Diatom,3,150
2321,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Ditylum bright-welli,Diatom,1,50
2348,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Ditylum bright-welli,Diatom,5,250
2353,1243,2019/08/23,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Ditylum sp.,Diatom,1,10
2357,1243,2019/08/23,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Eucampia sp.,Diatom,5,50
2363,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Eucampia sp.,Diatom,1,50
2385,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Eucampia sp.,Diatom,18,900
2388,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Eucampia sp.,Diatom,14,700
2690,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Gonyaulax polygramma,Dinoflagellate,4,200
2691,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Gonyaulax polygramma,Dinoflagellate,1,50
2692,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Gonyaulax polygramma,Dinoflagellate,1,50
2694,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Gonyaulax polygramma,Dinoflagellate,3,150
2696,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Gonyaulax polygramma,Dinoflagellate,2,100
2809,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Karenia cristata,Dinoflagellate,1,50
2820,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Karenia mikimotoi,Dinoflagellate,1,50
2882,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Licmophora sp.,Diatom,2,20
2888,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Licmophora sp.,Diatom,4,200
2907,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Licmophora sp.,Diatom,5,250
2908,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Licmophora sp.,Diatom,5,250
2909,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Licmophora sp.,Diatom,3,150
2911,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Licmophora sp.,Diatom,3,150
2913,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Licmophora sp.,Diatom,5,250
2976,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Licmophora sp.,Diatom,17,850
2979,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Licmophora sp.,Diatom,9,450
3407,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Melosira sp,Diatom,40,400
3409,1243,2019/08/23,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Melosira sp,Diatom,34,340
3411,1245,2019/08/27,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Melosira sp,Diatom,40,400
3416,1252,2019/09/04,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Melosira sp,Diatom,2,100
3420,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Melosira sp,Diatom,3,150
3438,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Melosira sp,Diatom,3,150
3439,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Melosira sp,Diatom,5,250
3440,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Melosira sp,Diatom,4,200
3441,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Melosira sp,Diatom,2,100
3442,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Melosira sp,Diatom,2,100
3497,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Melosira sp,Diatom,119,5950
3499,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Melosira sp,Diatom,48,2400
3532,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Mesodinium rubrum,Ciliate,1,50
3567,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Navicula sp.,Diatom,2,20
3569,1245,2019/08/27,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Navicula sp.,Diatom,4,40
3576,1252,2019/09/04,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Navicula sp.,Diatom,2,100
3598,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Navicula sp.,Diatom,8,400
3600,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Navicula sp.,Diatom,3,150
3603,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Navicula sp.,Diatom,1,50
3657,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Navicula sp.,Diatom,27,1350
3660,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Navicula sp.,Diatom,10,500
3694,1252,2019/09/04,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Nitzschia sp.,Diatom,8,400
3695,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Nitzschia sp.,Diatom,1,50
3709,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Nitzschia sp.,Diatom,16,800
3733,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Noctiluca scintillans,Dinoflagellate,1,50
3754,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Noctiluca scintillans,Dinoflagellate,3,150
3871,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Octactis sp.,Dictyochophyceae,2,20
3885,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Octactis sp.,Dictyochophyceae,4,200
3886,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Octactis sp.,Dictyochophyceae,2,100
3887,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Octactis sp.,Dictyochophyceae,1,50
3918,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Octactis sp.,Dictyochophyceae,13,650
4015,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum gracile,Dinoflagellate,1,50
4022,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Prorocentrum gracile,Dinoflagellate,3,150
4226,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum micans,Dinoflagellate,1,10
4229,1252,2019/09/04,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum micans,Dinoflagellate,4,200
4233,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum micans,Dinoflagellate,4,200
4243,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum micans,Dinoflagellate,1,50
4244,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum micans,Dinoflagellate,2,100
4245,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum micans,Dinoflagellate,2,100
4246,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum micans,Dinoflagellate,1,50
4260,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Prorocentrum micans,Dinoflagellate,12,600
4298,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum minimum,Dinoflagellate,8,400
4316,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum minimum,Dinoflagellate,1,50
4317,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum minimum,Dinoflagellate,3,150
4318,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum minimum,Dinoflagellate,6,300
4320,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum minimum,Dinoflagellate,1,50
4321,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Prorocentrum minimum,Dinoflagellate,2,100
4376,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Protoperidinium bipes,Dinoflagellate,13,650
4398,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Protoperidinium claudicans,Dinoflagellate,1,50
4774,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Protoperidinium conicum,Dinoflagellate,1,50
4786,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Protoperidinium conicum,Dinoflagellate,1,50
4787,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Protoperidinium conicum,Dinoflagellate,2,100
4810,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Protoperidinium conicum,Dinoflagellate,1,50
4813,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Protoperidinium conicum,Dinoflagellate,7,350
5294,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Protoperidinium oceanicum,Dinoflagellate,1,50
5295,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Protoperidinium oceanicum,Dinoflagellate,1,50
5383,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Pseudo-nitzschia,Diatom,6,300
5384,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Pseudo-nitzschia,Diatom,3,150
5386,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Pseudo-nitzschia,Diatom,3,150
5408,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Pseudo-nitzschia,Diatom,112,5600
5570,1252,2019/09/04,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Pseudo-nitzschia australis,Diatom,1,50
5574,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Pseudo-nitzschia australis,Diatom,2,100
5591,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Pseudo-nitzschia australis,Diatom,231,11550
5763,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Rhizosolenia sp.,Diatom,6,60
5765,1243,2019/08/23,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Rhizosolenia sp.,Diatom,2,20
5767,1245,2019/08/27,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Rhizosolenia sp.,Diatom,4,40
5792,1290,2019/10/24,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Rhizosolenia sp.,Diatom,1,50
5825,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Rhizosolenia sp.,Diatom,61,3050
5828,1367,2020/01/30,07:45,Justin,Primary sump,,NA,NA,13.5,NA,100,NA,Rhizosolenia sp.,Diatom,4,200
5848,1279,2019/10/09,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Scrippsiella,Dinoflagellate,4,200
5849,1280,2019/10/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Scrippsiella,Dinoflagellate,4,200
5850,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Scrippsiella,Dinoflagellate,1,50
5852,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Scrippsiella,Dinoflagellate,4,200
5906,1362,2020/01/27,07:45,Kabelo,Primary sump,,NA,NA,13,NA,100,NA,Scrippsiella trochoidea,Dinoflagellate,1,50
5927,1241,2019/08/21,08:00:00,Jan,Primary sump,,,NA,NA,NA,100,NA,Skeletonema costatum,Diatom,39,390
5929,1243,2019/08/23,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Skeletonema costatum,Diatom,9,90
5931,1245,2019/08/27,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Skeletonema costatum,Diatom,3,30
5934,1252,2019/09/04,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Skeletonema costatum,Diatom,1,50
5937,1256,2019/09/10,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Skeletonema costatum,Diatom,2,100
5948,1281,2019/10/11,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Skeletonema costatum,Diatom,1,50
5949,1283,2019/10/15,08:00:00,Kabelo,Primary sump,,,NA,NA,NA,100,NA,Skeletonema costatum,Diatom,1,50
