Sample,Species,Classification,Threat,Cells Counted ,Frames counted,Total Count
5,Pseudo-nitzschia,Diatom,, 1 ,20,50
6,Pseudo-nitzschia,Diatom,, 1 ,20,50
7,Pseudo-nitzschia,Diatom,, 2 ,20,100
8,Pseudo-nitzschia,Diatom,, 3 ,20,150
9,Pseudo-nitzschia,Diatom,, 4 ,20,200
10,Pseudo-nitzschia,Diatom,, 3 ,20,150
11,Pseudo-nitzschia,Diatom,, 2 ,20,100
13,Pseudo-nitzschia,Diatom,, 1 ,20,50
14,Pseudo-nitzschia,Diatom,, 2 ,20,100
16,Pseudo-nitzschia,Diatom,, 1 ,20,50
17,Pseudo-nitzschia,Diatom,, 6 ,20,300
18,Pseudo-nitzschia,Diatom,, 3 ,20,150
19,Pseudo-nitzschia,Diatom,, 1 ,20,50
20,Pseudo-nitzschia,Diatom,, 1 ,20,50
21,Pseudo-nitzschia,Diatom,, 5 ,20,250
23,Pseudo-nitzschia,Diatom,, 1 ,20,50
46,Pseudo-nitzschia,Diatom,, 1 ,20,50
47,Pseudo-nitzschia,Diatom,, 1 ,20,50
51,Pseudo-nitzschia,Diatom,, 3 ,20,150
63,Pseudo-nitzschia,Diatom,, 5 ,20,250
154,Pseudo-nitzschia,Diatom,, 2 ,20,100
155,Pseudo-nitzschia,Diatom,, 1 ,20,50
172,Pseudo-nitzschia,Diatom,, 2 ,20,100
173,Pseudo-nitzschia,Diatom,, 1 ,20,50
174,Pseudo-nitzschia,Diatom,, 17 ,20,850
175,Pseudo-nitzschia,Diatom,, 3 ,20,150
178,Pseudo-nitzschia,Diatom,, 2 ,20,100
186,Pseudo-nitzschia,Diatom,, 5 ,20,250
187,Pseudo-nitzschia,Diatom,, 2 ,20,100
191,Pseudo-nitzschia,Diatom,, 1 ,20,50
192,Pseudo-nitzschia,Diatom,, 2 ,20,100
193,Pseudo-nitzschia,Diatom,, 2 ,20,100
194,Pseudo-nitzschia,Diatom,, 4 ,20,200
196,Pseudo-nitzschia,Diatom,, 6 ,20,300
203,Pseudo-nitzschia,Diatom,, 1 ,20,50
206,Pseudo-nitzschia,Diatom,, 4 ,20,200
207,Pseudo-nitzschia,Diatom,, 2 ,20,100
209,Pseudo-nitzschia,Diatom,, 2 ,20,100
214,Pseudo-nitzschia,Diatom,, 1 ,20,50
228,Pseudo-nitzschia,Diatom,, 5 ,20,250
230,Pseudo-nitzschia,Diatom,, 3 ,20,150
231,Pseudo-nitzschia,Diatom,, 1 ,20,50
232,Pseudo-nitzschia,Diatom,, 2 ,20,100
236,Pseudo-nitzschia,Diatom,, 6 ,20,300
237,Pseudo-nitzschia,Diatom,, 2 ,20,100
238,Pseudo-nitzschia,Diatom,, 7 ,20,350
239,Pseudo-nitzschia,Diatom,, 3 ,20,150
254,Pseudo-nitzschia,Diatom,, 1 ,20,50
257,Pseudo-nitzschia,Diatom,, 1 ,20,50
260,Pseudo-nitzschia,Diatom,, 4 ,20,200
263,Pseudo-nitzschia,Diatom,, 4 ,20,200
267,Pseudo-nitzschia,Diatom,, 5 ,20,250
272,Pseudo-nitzschia,Diatom,, 2 ,20,100
273,Pseudo-nitzschia,Diatom,, 2 ,20,100
298,Pseudo-nitzschia,Diatom,, 1 ,20,50
302,Pseudo-nitzschia,Diatom,, 1 ,20,50
399,Pseudo-nitzschia,Diatom,, 1 ,20,50
572,Pseudo-nitzschia,Diatom,, 4 ,20,200
575,Pseudo-nitzschia,Diatom,, 1 ,20,50
1269,Pseudo-nitzschia,Diatom,,38,150,1267
1270,Pseudo-nitzschia,Diatom,,46,150,1533
1271,Pseudo-nitzschia,Diatom,,22,110,1000
1272,Pseudo-nitzschia,Diatom,,11,110,500
1273,Pseudo-nitzschia,Diatom,,13,150,433
1276,Pseudo-nitzschia,Diatom,,4,150,133
1280,Pseudo-nitzschia,Diatom,,6,100,300
1281,Pseudo-nitzschia,Diatom,,3,100,150
1284,Pseudo-nitzschia,Diatom,,1,50,100
1290,Pseudo-nitzschia,Diatom,,3,100,150
1292,Pseudo-nitzschia,Diatom,,2,33,303
1293,Pseudo-nitzschia,Diatom,,1,66,76
1294,Pseudo-nitzschia,Diatom,,3,49,306
1296,Pseudo-nitzschia,Diatom,,1,48,104
1297,Pseudo-nitzschia,Diatom,,1,50,100
1299,Pseudo-nitzschia,Diatom,,3,43,349
1300,Pseudo-nitzschia,Diatom,,3,43,349
1301,Pseudo-nitzschia,Diatom,,1,42,119
1304,Pseudo-nitzschia,Diatom,,1,34,147
1308,Pseudo-nitzschia,Diatom,,9,50,900
1309,Pseudo-nitzschia,Diatom,,2,50,200
1310,Pseudo-nitzschia,Diatom,,10,54,926
1311,Pseudo-nitzschia,Diatom,,4,32,625
1313,Pseudo-nitzschia,Diatom,,6,20,1500
1315,Pseudo-nitzschia,Diatom,,6,72,417
1317,Pseudo-nitzschia,Diatom,,4,53,377
1319,Pseudo-nitzschia,Diatom,,1,47,106
1328,Pseudo-nitzschia,Diatom,,1,29,172
1329,Pseudo-nitzschia,Diatom,,1,41,122
1146,Pseudo-nitzschia australis,Diatom,,1,10,500
1212,Pseudo-nitzschia australis,Diatom,,1,20,250
1216,Pseudo-nitzschia australis,Diatom,,1,20,250
1231,Pseudo-nitzschia australis,Diatom,,1,40,125
1236,Pseudo-nitzschia australis,Diatom,,3,30,100
1242,Pseudo-nitzschia australis,Diatom,,1,50,20
1246,Pseudo-nitzschia australis,Diatom,,1,24,42
1247,Pseudo-nitzschia australis,Diatom,,7,328,21
1252,Pseudo-nitzschia australis,Diatom,,1,100,50
1253,Pseudo-nitzschia australis,Diatom,,15,150,500
1254,Pseudo-nitzschia australis,Diatom,,7,150,233
1255,Pseudo-nitzschia australis,Diatom,,1,150,33
1256,Pseudo-nitzschia australis,Diatom,,2,100,100
1257,Pseudo-nitzschia australis,Diatom,,4,200,100
1258,Pseudo-nitzschia australis,Diatom,,4,200,100
1259,Pseudo-nitzschia australis,Diatom,,5,150,167
1260,Pseudo-nitzschia australis,Diatom,,1,150,33
1263,Pseudo-nitzschia australis,Diatom,,122,150,4067
1264,Pseudo-nitzschia australis,Diatom,,29,150,967
1265,Pseudo-nitzschia australis,Diatom,,37,200,925
1266,Pseudo-nitzschia australis,Diatom,,21,200,525
1267,Pseudo-nitzschia australis,Diatom,,12,150,400
1268,Pseudo-nitzschia australis,Diatom,,23,200,575
1274,Pseudo-nitzschia australis,Diatom,,26,110,1182
1275,Pseudo-nitzschia australis,Diatom,,13,110,591
228,Pyrophacus,Dinoflagellate,, 2 ,20,100
238,Pyrophacus,Dinoflagellate,, 2 ,20,100
1230,Pyrophacus,Dinoflagellate,,1,40,125
1231,Pyrophacus,Dinoflagellate,,1,40,125
1248,Pyrophacus,Dinoflagellate,,1,24,42
1,Rhizosolenia,Diatom,, 1 ,20,50
2,Rhizosolenia,Diatom,, 2 ,20,100
3,Rhizosolenia,Diatom,, 1 ,20,50
5,Rhizosolenia,Diatom,, 1 ,20,50
6,Rhizosolenia,Diatom,, 4 ,20,200
7,Rhizosolenia,Diatom,, 2 ,20,100
8,Rhizosolenia,Diatom,, 2 ,20,100
9,Rhizosolenia,Diatom,, 3 ,20,150
10,Rhizosolenia,Diatom,, 2 ,20,100
11,Rhizosolenia,Diatom,, 3 ,20,150
12,Rhizosolenia,Diatom,, 4 ,20,200
13,Rhizosolenia,Diatom,, 2 ,20,100
14,Rhizosolenia,Diatom,, 1 ,20,50
17,Rhizosolenia,Diatom,, 15 ,20,750
18,Rhizosolenia,Diatom,, 7 ,20,350
19,Rhizosolenia,Diatom,, 8 ,20,400
21,Rhizosolenia,Diatom,, 1 ,20,50
46,Rhizosolenia,Diatom,, 2 ,20,100
51,Rhizosolenia,Diatom,, 1 ,20,50
54,Rhizosolenia,Diatom,, 1 ,20,50
63,Rhizosolenia,Diatom,, 4 ,20,200
64,Rhizosolenia,Diatom,, 1 ,20,50
115,Rhizosolenia,Diatom,, 1 ,20,50
164,Rhizosolenia,Diatom,, 40 ,20,2000
192,Rhizosolenia,Diatom,, 1 ,20,50
202,Rhizosolenia,Diatom,, 6 ,20,300
207,Rhizosolenia,Diatom,, 1 ,20,50
228,Rhizosolenia,Diatom,, 2 ,20,100
256,Rhizosolenia,Diatom,, 2 ,20,100
271,Rhizosolenia,Diatom,, 1 ,20,50
374,Rhizosolenia,Diatom,, 1 ,20,50
393,Rhizosolenia,Diatom,, 1 ,20,50
395,Rhizosolenia,Diatom,, 1 ,20,50
400,Rhizosolenia,Diatom,, 1 ,20,50
572,Rhizosolenia,Diatom,, 1 ,20,50
1120,Rhizosolenia,Diatom,,1,20,250
1127,Rhizosolenia,Diatom,,1,10,500
1130,Rhizosolenia,Diatom,,3,10,1500
1131,Rhizosolenia,Diatom,,1,10,500
1134,Rhizosolenia,Diatom,,1,10,500
1186,Rhizosolenia,Diatom,,1,20,250
1200,Rhizosolenia,Diatom,,1,125,40
1209,Rhizosolenia,Diatom,,1,20,250
1229,Rhizosolenia,Diatom,,1,40,125
1231,Rhizosolenia,Diatom,,1,40,125
1234,Rhizosolenia,Diatom,,1,40,125
1236,Rhizosolenia,Diatom,,2,30,67
1238,Rhizosolenia,Diatom,,1,10,100
1239,Rhizosolenia,Diatom,,2,9,222
1240,Rhizosolenia,Diatom,,2,9,222
1241,Rhizosolenia,Diatom,,6,100,60
1242,Rhizosolenia,Diatom,,2,50,40
1243,Rhizosolenia,Diatom,,2,100,20
1244,Rhizosolenia,Diatom,,2,200,10
1245,Rhizosolenia,Diatom,,4,100,40
1246,Rhizosolenia,Diatom,,2,24,83
1247,Rhizosolenia,Diatom,,8,328,24
1248,Rhizosolenia,Diatom,,1,24,42
1249,Rhizosolenia,Diatom,,5,200,125
1250,Rhizosolenia,Diatom,,1,150,33
1251,Rhizosolenia,Diatom,,2,200,50
1253,Rhizosolenia,Diatom,,4,150,133
1254,Rhizosolenia,Diatom,,3,150,100
1255,Rhizosolenia,Diatom,,1,150,33
1260,Rhizosolenia,Diatom,,1,150,33
1261,Rhizosolenia,Diatom,,1,200,25
1263,Rhizosolenia,Diatom,,1,150,33
1264,Rhizosolenia,Diatom,,5,150,167
1269,Rhizosolenia,Diatom,,64,150,2133
1270,Rhizosolenia,Diatom,,59,150,1967
1271,Rhizosolenia,Diatom,,46,110,2091
1272,Rhizosolenia,Diatom,,163,110,7409
1273,Rhizosolenia,Diatom,,17,150,567
1274,Rhizosolenia,Diatom,,106,110,4818
1275,Rhizosolenia,Diatom,,74,110,3364
1276,Rhizosolenia,Diatom,,14,150,467
1277,Rhizosolenia,Diatom,,2,37,270
1282,Rhizosolenia,Diatom,,3,150,100
1289,Rhizosolenia,Diatom,,4,30,667
1290,Rhizosolenia,Diatom,,1,100,50
1293,Rhizosolenia,Diatom,,8,66,606
1296,Rhizosolenia,Diatom,,1,48,104
1297,Rhizosolenia,Diatom,,1,50,100
1299,Rhizosolenia,Diatom,,4,43,465
1302,Rhizosolenia,Diatom,,1,40,125
1303,Rhizosolenia,Diatom,,2,36,278
1307,Rhizosolenia,Diatom,,3,57,263
1308,Rhizosolenia,Diatom,,9,50,900
1309,Rhizosolenia,Diatom,,3,50,300
1310,Rhizosolenia,Diatom,,10,54,926
1311,Rhizosolenia,Diatom,,10,32,1563
1313,Rhizosolenia,Diatom,,12,20,3000
1315,Rhizosolenia,Diatom,,6,72,417
1317,Rhizosolenia,Diatom,,2,53,189
1319,Rhizosolenia,Diatom,,1,47,106
1321,Rhizosolenia,Diatom,,2,47,213
1322,Rhizosolenia,Diatom,,4,39,513
1325,Rhizosolenia,Diatom,,2,47,213
1265,Scrippsiella,Dinoflagellate,,3,200,75
1266,Scrippsiella,Dinoflagellate,,13,200,325
1267,Scrippsiella,Dinoflagellate,,3,150,100
1268,Scrippsiella,Dinoflagellate,,2,200,50
1269,Scrippsiella,Dinoflagellate,,1,150,33
1273,Scrippsiella,Dinoflagellate,,1,150,33
1276,Scrippsiella,Dinoflagellate,,2,150,67
1278,Scrippsiella,Dinoflagellate,,4,150,133
1279,Scrippsiella,Dinoflagellate,,4,100,200
1280,Scrippsiella,Dinoflagellate,,4,100,200
1281,Scrippsiella,Dinoflagellate,,1,100,50
1282,Scrippsiella,Dinoflagellate,,5,150,167
1283,Scrippsiella,Dinoflagellate,,4,100,200
1289,Scrippsiella,Dinoflagellate,,11,30,1833
1291,Scrippsiella,Dinoflagellate,,4,50,400
1294,Scrippsiella,Dinoflagellate,,3,49,306
1295,Scrippsiella,Dinoflagellate,,5,39,641
1296,Scrippsiella,Dinoflagellate,,3,48,313
1297,Scrippsiella,Dinoflagellate,,4,50,400
1299,Scrippsiella,Dinoflagellate,,2,43,233
1301,Scrippsiella,Dinoflagellate,,2,42,238
1302,Scrippsiella,Dinoflagellate,,4,40,500
1304,Scrippsiella,Dinoflagellate,,3,34,441
1305,Scrippsiella,Dinoflagellate,,4,35,571
1306,Scrippsiella,Dinoflagellate,,2,52,192
1308,Scrippsiella,Dinoflagellate,,2,50,200
1309,Scrippsiella,Dinoflagellate,,4,50,400
1315,Scrippsiella,Dinoflagellate,,4,72,278
1317,Scrippsiella,Dinoflagellate,,6,53,566
1319,Scrippsiella,Dinoflagellate,,5,47,532
1320,Scrippsiella,Dinoflagellate,,3,33,455
1321,Scrippsiella,Dinoflagellate,,2,47,213
1322,Scrippsiella,Dinoflagellate,,1,39,128
1323,Scrippsiella,Dinoflagellate,,3,36,417
1324,Scrippsiella,Dinoflagellate,,1,43,116
1325,Scrippsiella,Dinoflagellate,,2,47,213
1326,Scrippsiella,Dinoflagellate,,1,41,122
178,Scrippsiella trochoidea,Dinoflagellate,, 1 ,20,50
185,Scrippsiella trochoidea,Dinoflagellate,, 3 ,20,150
187,Scrippsiella trochoidea,Dinoflagellate,, 1 ,20,50
193,Scrippsiella trochoidea,Dinoflagellate,, 2 ,20,100
1258,Scrippsiella trochoidea,Dinoflagellate,,2,200,50
1260,Scrippsiella trochoidea,Dinoflagellate,,1,150,33
1261,Scrippsiella trochoidea,Dinoflagellate,,3,200,75
1262,Scrippsiella trochoidea,Dinoflagellate,,2,150,67
1310,Scrippsiella trochoidea,Dinoflagellate,,1,54,93
1311,Scrippsiella trochoidea,Dinoflagellate,,2,32,313
1313,Scrippsiella trochoidea,Dinoflagellate,,3,20,750
1235,Skeletonema costatum,Diatom,,5,40,125
1236,Skeletonema costatum,Diatom,,3,30,100
1241,Skeletonema costatum,Diatom,,39,100,390
1242,Skeletonema costatum,Diatom,,6,50,120
1243,Skeletonema costatum,Diatom,,9,100,90
1244,Skeletonema costatum,Diatom,,12,200,60
1245,Skeletonema costatum,Diatom,,3,100,30
1247,Skeletonema costatum,Diatom,,12,328,37
1249,Skeletonema costatum,Diatom,,1,200,25
1252,Skeletonema costatum,Diatom,,1,100,50
1253,Skeletonema costatum,Diatom,,1,150,33
1254,Skeletonema costatum,Diatom,,3,150,100
1256,Skeletonema costatum,Diatom,,2,100,100
1258,Skeletonema costatum,Diatom,,1,200,25
1259,Skeletonema costatum,Diatom,,2,150,67
1260,Skeletonema costatum,Diatom,,2,150,67
1261,Skeletonema costatum,Diatom,,1,200,25
1263,Skeletonema costatum,Diatom,,6,150,200
1266,Skeletonema costatum,Diatom,,3,200,75
1267,Skeletonema costatum,Diatom,,2,150,67
1268,Skeletonema costatum,Diatom,,1,200,25
1270,Skeletonema costatum,Diatom,,2,150,67
1273,Skeletonema costatum,Diatom,,1,150,33
1281,Skeletonema costatum,Diatom,,1,100,50
1283,Skeletonema costatum,Diatom,,1,100,50
1284,Skeletonema costatum,Diatom,,1,50,100
1293,Skeletonema costatum,Diatom,,2,66,152
1294,Skeletonema costatum,Diatom,,1,49,102
1296,Skeletonema costatum,Diatom,,1,48,104
1297,Skeletonema costatum,Diatom,,1,50,100
1300,Skeletonema costatum,Diatom,,1,43,116
1301,Skeletonema costatum,Diatom,,1,42,119
1308,Skeletonema costatum,Diatom,,21,50,2100
1309,Skeletonema costatum,Diatom,,37,50,3700
1315,Skeletonema costatum,Diatom,,27,72,1875
1317,Skeletonema costatum,Diatom,,12,53,1132
1319,Skeletonema costatum,Diatom,,3,47,319
1322,Skeletonema costatum,Diatom,,1,39,128
1326,Skeletonema costatum,Diatom,,1,41,122
1328,Skeletonema costatum,Diatom,,1,29,172
1329,Skeletonema costatum,Diatom,,2,41,244
1262,Stephanopyxis,Diatom,,2,150,67
1263,Stephanopyxis,Diatom,,3,150,100
1264,Stephanopyxis,Diatom,,3,150,100
1265,Stephanopyxis,Diatom,,1,200,25
1229,Thalassionema,Diatom,,1,40,125
1241,Thalassionema,Diatom,,28,100,280
1242,Thalassionema,Diatom,,11,50,220
1243,Thalassionema,Diatom,,28,100,280
1247,Thalassionema,Diatom,,4,328,12
1258,Thalassionema,Diatom,,3,200,75
1263,Thalassionema,Diatom,,3,150,100
1264,Thalassionema,Diatom,,3,150,100
1265,Thalassionema,Diatom,,1,200,25
1269,Thalassionema,Diatom,,2,150,67
1270,Thalassionema,Diatom,,3,150,100
1276,Thalassionema,Diatom,,1,150,33
1280,Thalassionema,Diatom,,3,100,150
1281,Thalassionema,Diatom,,5,100,250
1289,Thalassionema,Diatom,,1,30,167
1303,Thalassionema,Diatom,,1,36,139
1309,Thalassionema,Diatom,,1,50,100
1322,Thalassionema,Diatom,,1,39,128
1251,Thalassionema nitzschioides,Diatom,,2,200,50
1253,Thalassionema nitzschioides,Diatom,,2,150,67
1254,Thalassionema nitzschioides,Diatom,,1,150,33
1259,Thalassionema nitzschioides,Diatom,,3,150,100
1274,Thalassionema nitzschioides,Diatom,,1,110,45
1275,Thalassionema nitzschioides,Diatom,,4,110,182
1244,Thalassiosira,Diatom,,11,200,55
1245,Thalassiosira,Diatom,,7,100,70
1250,Thalassiosira,Diatom,,3,150,100
1251,Thalassiosira,Diatom,,3,200,75
1254,Thalassiosira,Diatom,,5,150,167
1257,Thalassiosira,Diatom,,2,200,50
1258,Thalassiosira,Diatom,,2,200,50
1259,Thalassiosira,Diatom,,2,150,67
1262,Thalassiosira,Diatom,,1,150,33
1264,Thalassiosira,Diatom,,2,150,67
1266,Thalassiosira,Diatom,,1,200,25
1267,Thalassiosira,Diatom,,4,150,133
1269,Thalassiosira,Diatom,,2,150,67
1270,Thalassiosira,Diatom,,1,150,33
1271,Thalassiosira,Diatom,,3,110,136
1280,Thalassiosira,Diatom,,1,100,50
1281,Thalassiosira,Diatom,,2,100,100
1282,Thalassiosira,Diatom,,1,150,33
1302,Thalassiosira,Diatom,,1,40,125
1307,Thalassiosira,Diatom,,6,57,526
1308,Thalassiosira,Diatom,,117,50,11700
1309,Thalassiosira,Diatom,,68,50,6800
1310,Thalassiosira,Diatom,,109,54,10093
1311,Thalassiosira,Diatom,,59,32,9219
1313,Thalassiosira,Diatom,,66,20,16500
1315,Thalassiosira,Diatom,,67,72,4653
1317,Thalassiosira,Diatom,,45,53,4245
1319,Thalassiosira,Diatom,,1,47,106
1320,Thalassiosira,Diatom,,1,33,152
1321,Thalassiosira,Diatom,,2,47,213
1322,Thalassiosira,Diatom,,2,39,256
1323,Thalassiosira,Diatom,,2,36,278
1326,Thalassiosira,Diatom,,4,41,488
1328,Thalassiosira,Diatom,,1,29,172
1329,Thalassiosira,Diatom,,3,41,366
1330,Thalassiosira,Diatom,,3,28,536
1242,Tintinnid,Spirotrichea,,1,50,20
1277,Tintinnid,Spirotrichea,,1,37,135
196,Triceratium,Diatom,, 2 ,20,100
389,Triceratium,Diatom,, 1 ,20,50
400,Triceratium,Diatom,, 1 ,20,50
1194,Triceratium,Diatom,,2,20,500
1196,Triceratium,Diatom,,1,20,250
1197,Triceratium,Diatom,,1,20,250
1198,Triceratium,Diatom,,1,20,250
1199,Triceratium,Diatom,,3,125,120
1203,Triceratium,Diatom,,1,45,111
1204,Triceratium,Diatom,,1,16,313
1247,Triceratium,Diatom,,1,328,3
1259,Triceratium,Diatom,,1,150,33
1261,Triceratium,Diatom,,1,200,25
1265,Triceratium,Diatom,,2,200,50
1266,Triceratium,Diatom,,2,200,50
1267,Triceratium,Diatom,,1,150,33
1270,Triceratium,Diatom,,1,150,33
1273,Triceratium,Diatom,,2,150,67
1292,Triceratium,Diatom,,1,33,152
1293,Triceratium,Diatom,,2,66,152
1297,Triceratium,Diatom,,1,50,100
1303,Triceratium,Diatom,,1,36,139
1304,Triceratium,Diatom,,1,34,147
1307,Triceratium,Diatom,,1,57,88
1315,Triceratium,Diatom,,1,72,69
1319,Triceratium,Diatom,,1,47,106
1321,Triceratium,Diatom,,1,47,106
1327,Triceratium,Diatom,,1,30,167
1332,Triceratium,Diatom,,1,25,200
2,Zygabikodinium,Dinoflagellate,, 6 ,20,300
3,Zygabikodinium,Dinoflagellate,, 1 ,20,50
8,Zygabikodinium,Dinoflagellate,, 1 ,20,50
11,Zygabikodinium,Dinoflagellate,, 3 ,20,150
12,Zygabikodinium,Dinoflagellate,, 1 ,20,50
14,Zygabikodinium,Dinoflagellate,, 3 ,20,150
16,Zygabikodinium,Dinoflagellate,, 2 ,20,100
1231,Zygabikodinium lenticulatum,Dinoflagellate,,1,40,125
